,energy_consumed_log_cumsum,energy_consumed_cumsum,energy_consumed_log,emissions_rate_log_cumsum,emissions_rate_cumsum,emissions_rate_log,emissions_log_cumsum,emissions_cumsum,emissions_log,duration_log_cumsum,duration_cumsum,duration_log,timestamp,project_name,duration,emissions,emissions_rate,energy_consumed,date
28,-2.3044646960525603,0.09981221622890898,-5.155531885614976,4.292646310012668,73.15981611183976,1.8788514955484683,-1.4527338188768688,0.233929891175694,-4.303801008439284,1.2518862938708377,3.49693298339839,-1.5774823179996766,1641859200.0,Project Excecuter DataLoad,0.20649433135985998,0.013517082697815368,6.54598245327073,0.005767411655849881,2022-01-11
31,-2.2490328127371506,0.10550121466318768,-5.169221068432736,4.378508444691886,79.71903932775447,1.8808721837365967,-1.3973019355614589,0.24726319680611297,-4.317490191257045,1.3083892137195654,3.70020866394038,-1.5931921890055605,1641945600.0,Project Excecuter DataLoad,0.20327568054199002,0.013333305630418988,6.55922321591472,0.0056889984342787005,2022-01-12
34,-2.197117056337634,0.11112305853101945,-5.181095578524888,4.456058673070572,86.14730441699749,1.860704686795157,-1.3453861791619424,0.2604391122791503,-4.329364701349196,1.362303138573964,3.90517711639399,-1.5848992021562776,1642032000.0,Project Excecuter DataLoad,0.20496845245360998,0.013175915473037298,6.428265089243019,0.005621843867831759,2022-01-13
37,-2.1407842201060387,0.11756261189778648,-5.04529609425739,4.5296214716316685,92.72345597989427,1.8834497053740447,-1.2890533429303468,0.2755314935048422,-4.193565217081698,1.4194096569314023,4.13467884063715,-1.4718447364676686,1642118400.0,Project Excecuter DataLoad,0.22950172424315998,0.015092381225691903,6.5761515628967855,0.006439553366767036,2022-01-14
40,-2.0916055897407517,0.12348870436350506,-5.128390226557526,4.597802894599913,99.26597805798652,1.8783227299815817,-1.2398747125650598,0.28942047641674684,-4.276659349381834,1.469478301521715,4.3469667434691805,-1.5498118933753307,1642204800.0,Project Excecuter DataLoad,0.21228790283203,0.013888982911904654,6.542522078092243,0.005926092465718588,2022-01-15
43,-2.045331987012852,0.12933724456363255,-5.141563187318013,4.662016506169043,105.84931288628785,1.884541429762743,-1.1936011098371597,0.30312770008378565,-4.289832310142321,1.5162645395226533,4.555177688598571,-1.5692035539169942,1642291200.0,Project Excecuter DataLoad,0.20821094512939003,0.013707223667038814,6.5833348283013375,0.005848540200127496,2022-01-16
46,-2.0023312518398675,0.13502015007866755,-5.170292642701019,4.72195456656245,112.38770738340084,1.8776916455934938,-1.1506003746641758,0.31644672573937316,-4.3185617655253274,1.560012876518661,4.75888252258294,-1.5910832251307538,1642377600.0,Project Excecuter DataLoad,0.20370483398437,0.013319025655587515,6.5383944971129875,0.005682905515034993,2022-01-17
49,-1.9555325372746326,0.14148910840352377,-5.040740184226366,4.778899628279899,118.97336306668353,1.8848939024907552,-1.1038016600989407,0.3316080233653387,-4.189009307050674,1.6072554330703523,4.9890995025634,-1.4687330235533762,1642464000.0,Project Excecuter DataLoad,0.23021697998045998,0.015161297625965542,6.5856556832827025,0.006468958324856228,2022-01-18
52,-1.91349275668732,0.14756408002641466,-5.103577960895505,4.832891322012428,125.57350973199938,1.8870918708030273,-1.0617618795116281,0.34584593435790806,-4.251847083719813,1.6495852409418366,5.20482063293449,-1.5337687685347663,1642550400.0,Project Excecuter DataLoad,0.21572113037109003,0.014237910992569394,6.600146665315848,0.006074971622890896,2022-01-19
55,-1.8740039707273666,0.15350778897603354,-5.125421938172847,4.884034968018619,132.16286238478185,1.8854551119416347,-1.0222730935516748,0.3597762050231298,-4.273691060997155,1.6893993344084453,5.4162263870238405,-1.5539759869507244,1642636800.0,Project Excecuter DataLoad,0.21140575408935,0.013930270665221746,6.5893526527824795,0.0059437089496188695,2022-01-20
58,-1.8353698382390213,0.15955448150634766,-5.108243845632692,4.93245726307905,138.71996532649908,1.8805488806728459,-0.9836389610633295,0.373947838306427,-4.256512968457,1.7285272640844327,5.632352828979401,-1.5318916631417836,1642723200.0,Project Excecuter DataLoad,0.21612644195556,0.014171633283297222,6.55710294171723,0.006046692530314129,2022-01-21
61,-1.7643386380944726,0.17130004035101998,-4.444280080507072,4.978687765066185,145.28361028383205,1.8815460823885113,-0.9126077609187806,0.40147590457068555,-3.59254920333138,1.8003483046035298,6.05175495147695,-0.8689250997318204,1642809600.0,Project Excecuter DataLoad,0.41940212249755,0.027528066264258497,6.563644957332982,0.01174555884467231,2022-01-22
64,-1.7280962378231373,0.17762223879496258,-5.063688276256705,5.0227866499104685,151.83382252268348,1.8794974520002776,-0.8763653606474454,0.4162932410637538,-4.211957399081013,1.8370461222042676,6.27796649932851,-1.48628466509321,1642896000.0,Project Excecuter DataLoad,0.22621154785155997,0.014817336493068274,6.550212238851418,0.006322198443942601,2022-01-23
67,-1.6892169749544854,0.1846640639834934,-4.955887882679693,5.064542842845253,158.30805386906914,1.8678298895559868,-0.8374860977787937,0.43279716675811347,-4.104157005504001,1.8768484452153729,6.5328836441039,-1.3668167090718981,1642982400.0,Project Excecuter DataLoad,0.25491714477539,0.016503925694359677,6.474231346385669,0.007041825188530817,2022-01-24
70,-1.6551062043320037,0.19107176197899714,-5.0502551996176255,5.104233901454171,164.71783209063557,1.8578246715144366,-0.8033753271563119,0.4478148885501756,-4.1985243224419335,1.912084099226882,6.767177581787,-1.451178807968302,1643068800.0,Project Excecuter DataLoad,0.2342939376831,0.015017721792062127,6.409778221566434,0.006407697995503744,2022-01-25
